Id,Id2,geog,hisp,non.hisp,mex,pue.ric,cub,dom,cent.amer,cos.ric,guate,hondu,nicar,pana,salva,other.cent.amer,sou.amer,argen,boli,chil,colo,ecua,parag,peru,urug,vene,other.sou.amer,other.hisp,spaniard,spanish,span.amer,all.other
1400000US18043070500,18043070500,"Census Tract 705, Floyd County, Indiana",114,3036,91,3,2,0,11,0,0,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
1400000US18043070600,18043070600,"Census Tract 706, Floyd County, Indiana",38,2259,23,2,0,0,3,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,8,3,1,0,4
1400000US18043070700,18043070700,"Census Tract 707, Floyd County, Indiana",124,2233,100,11,6,0,6,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1400000US18043070801,18043070801,"Census Tract 708.01, Floyd County, Indiana",155,3375,107,12,3,2,12,0,4,8,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,15,0,0,0,15
1400000US18043070802,18043070802,"Census Tract 708.02, Floyd County, Indiana",247,4067,192,13,1,1,22,2,4,6,0,0,10,0,8,0,0,0,0,6,0,0,0,2,0,10,0,2,0,8
1400000US18043070901,18043070901,"Census Tract 709.01, Floyd County, Indiana",163,5449,112,16,4,0,6,0,3,1,0,2,0,0,6,0,0,0,0,0,0,3,0,3,0,19,1,2,0,16
1400000US18043070902,18043070902,"Census Tract 709.02, Floyd County, Indiana",76,1506,62,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,7
1400000US18043071003,18043071003,"Census Tract 710.03, Floyd County, Indiana",95,6787,42,8,12,0,10,0,2,1,2,5,0,0,4,0,0,0,3,0,1,0,0,0,0,19,1,3,0,15
1400000US18043071004,18043071004,"Census Tract 710.04, Floyd County, Indiana",42,3907,24,3,0,0,9,0,3,5,0,1,0,0,3,0,0,0,1,2,0,0,0,0,0,3,0,0,0,3
1400000US18043071005,18043071005,"Census Tract 710.05, Floyd County, Indiana",115,5404,62,7,3,0,12,0,11,1,0,0,0,0,15,1,0,0,6,8,0,0,0,0,0,16,9,3,0,4
1400000US18043071006,18043071006,"Census Tract 710.06, Floyd County, Indiana",178,4092,132,15,4,2,6,0,1,0,0,4,1,0,4,0,0,0,3,0,0,1,0,0,0,15,0,0,0,15
1400000US18043071007,18043071007,"Census Tract 710.07, Floyd County, Indiana",119,4321,83,15,0,0,7,0,4,1,0,2,0,0,5,0,0,0,5,0,0,0,0,0,0,9,0,0,0,9
1400000US18043071101,18043071101,"Census Tract 711.01, Floyd County, Indiana",76,5739,46,3,3,0,7,0,5,2,0,0,0,0,8,0,0,1,3,0,0,3,0,1,0,9,1,2,0,6
1400000US18043071103,18043071103,"Census Tract 711.03, Floyd County, Indiana",28,3890,14,5,0,0,4,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,4
1400000US18043071104,18043071104,"Census Tract 711.04, Floyd County, Indiana",62,4144,34,5,4,0,9,0,2,3,0,4,0,0,3,0,1,1,1,0,0,0,0,0,0,7,3,1,0,3
1400000US18043071200,18043071200,"Census Tract 712, Floyd County, Indiana",16,1993,2,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4
1400000US18045957600,18045957600,"Census Tract 9576, Fountain County, Indiana",67,3053,58,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,5
1400000US18045957700,18045957700,"Census Tract 9577, Fountain County, Indiana",40,2222,27,8,0,0,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1400000US18045957800,18045957800,"Census Tract 9578, Fountain County, Indiana",46,3859,32,0,0,0,2,0,1,0,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,9,0,3,0,6
1400000US18045957900,18045957900,"Census Tract 9579, Fountain County, Indiana",179,4252,159,2,1,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,0,2
1400000US18045958000,18045958000,"Census Tract 9580, Fountain County, Indiana",41,3481,38,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1400000US18047960100,18047960100,"Census Tract 9601, Franklin County, Indiana",69,4796,44,6,2,0,10,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4
1400000US18047969600,18047969600,"Census Tract 9696, Franklin County, Indiana",20,5995,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1400000US18047969700,18047969700,"Census Tract 9697, Franklin County, Indiana",38,2637,28,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
1400000US18047969800,18047969800,"Census Tract 9698, Franklin County, Indiana",43,5594,29,1,1,3,3,0,1,0,0,2,0,0,4,0,0,0,0,1,0,3,0,0,0,2,0,0,0,2
1400000US18047969900,18047969900,"Census Tract 9699, Franklin County, Indiana",40,3855,22,6,0,0,9,0,1,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
1400000US18049953000,18049953000,"Census Tract 9530, Fulton County, Indiana",87,3133,76,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3
1400000US18049953100,18049953100,"Census Tract 9531, Fulton County, Indiana",220,5730,174,22,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,18,2,5,0,11
1400000US18049953200,18049953200,"Census Tract 9532, Fulton County, Indiana",62,3735,38,4,3,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,11,1,2,0,8
1400000US18049953300,18049953300,"Census Tract 9533, Fulton County, Indiana",32,1976,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1400000US18049953400,18049953400,"Census Tract 9534, Fulton County, Indiana",30,2756,14,1,2,0,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,5
1400000US18049953500,18049953500,"Census Tract 9535, Fulton County, Indiana",451,2624,432,8,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
1400000US18051050100,18051050100,"Census Tract 501, Gibson County, Indiana",53,3973,44,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1
1400000US18051050200,18051050200,"Census Tract 502, Gibson County, Indiana",53,8238,16,4,4,0,18,0,4,0,1,3,10,0,3,0,0,0,3,0,0,0,0,0,0,8,2,0,0,6
1400000US18051050300,18051050300,"Census Tract 503, Gibson County, Indiana",78,5429,36,13,2,0,1,0,1,0,0,0,0,0,22,2,0,0,1,1,0,1,0,17,0,4,0,0,0,4
1400000US18051050401,18051050401,"Census Tract 504.01, Gibson County, Indiana",29,3414,16,2,0,0,10,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1400000US18051050402,18051050402,"Census Tract 504.02, Gibson County, Indiana",36,4137,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
1400000US18051050501,18051050501,"Census Tract 505.01, Gibson County, Indiana",94,3278,65,15,1,2,4,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,3,2,0,0,1
1400000US18051050502,18051050502,"Census Tract 505.02, Gibson County, Indiana",98,4593,67,4,2,3,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,0,0,0,18,1,0,0,17
1400000US18053000100,18053000100,"Census Tract 1, Grant County, Indiana",272,3792,204,18,4,0,7,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,5,0,28
1400000US18053000200,18053000200,"Census Tract 2, Grant County, Indiana",380,3545,310,10,8,0,3,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,47,1,4,0,42
1400000US18053000400,18053000400,"Census Tract 4, Grant County, Indiana",209,3841,166,4,6,0,6,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,26,1,1,0,24
1400000US18053000500,18053000500,"Census Tract 5, Grant County, Indiana",122,4741,108,2,1,0,5,0,3,0,2,0,0,0,3,0,0,0,2,1,0,0,0,0,0,3,0,0,0,3
1400000US18053000600,18053000600,"Census Tract 6, Grant County, Indiana",152,2859,123,13,4,0,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8,3,0,0,5
1400000US18053000700,18053000700,"Census Tract 7, Grant County, Indiana",270,3429,225,15,5,0,1,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,1,0,21,0,7,0,14
1400000US18053000800,18053000800,"Census Tract 8, Grant County, Indiana",238,6729,170,25,4,1,5,1,1,0,0,1,2,0,12,0,1,0,1,1,0,3,1,4,1,21,2,1,0,18
1400000US18053000900,18053000900,"Census Tract 9, Grant County, Indiana",122,2705,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,7,0,3
1400000US18053010100,18053010100,"Census Tract 101, Grant County, Indiana",177,5507,150,10,1,1,3,2,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,9,2,1,2,4
1400000US18053010200,18053010200,"Census Tract 102, Grant County, Indiana",71,4299,51,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,0,3
1400000US18053010300,18053010300,"Census Tract 103, Grant County, Indiana",35,4155,17,3,0,0,1,0,1,0,0,0,0,0,6,0,0,3,0,1,0,2,0,0,0,8,3,0,0,5
1400000US18053010400,18053010400,"Census Tract 104, Grant County, Indiana",68,3192,55,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,7,0,0,0,7
1400000US18053010500,18053010500,"Census Tract 105, Grant County, Indiana",129,5274,101,8,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,5,0,10
1400000US18053010600,18053010600,"Census Tract 106, Grant County, Indiana",89,3234,71,4,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,9,0,0,0,9
1400000US18053010700,18053010700,"Census Tract 107, Grant County, Indiana",107,5626,55,12,4,1,9,0,5,0,0,4,0,0,14,1,3,0,3,3,0,1,0,3,0,12,3,1,0,8
1400000US18053010800,18053010800,"Census Tract 108, Grant County, Indiana",76,4616,48,8,0,0,2,0,1,1,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,15,1,3,0,11
1400000US18055954701,18055954701,"Census Tract 9547.01, Greene County, Indiana",44,4543,20,13,2,0,0,0,0,0,0,0,0,0,9,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1400000US18055954702,18055954702,"Census Tract 9547.02, Greene County, Indiana",18,3826,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1400000US18055954800,18055954800,"Census Tract 9548, Greene County, Indiana",44,3673,30,4,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,7
1400000US18055954900,18055954900,"Census Tract 9549, Greene County, Indiana",36,5039,17,6,2,0,6,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,3
1400000US18055955000,18055955000,"Census Tract 9550, Greene County, Indiana",23,3015,13,2,1,0,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,2,0,2,0,0
1400000US18055955100,18055955100,"Census Tract 9551, Greene County, Indiana",38,2986,22,8,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4
1400000US18055955200,18055955200,"Census Tract 9552, Greene County, Indiana",25,2192,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
1400000US18055955300,18055955300,"Census Tract 9553, Greene County, Indiana",53,4148,39,3,2,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,5,1,3,0,1
1400000US18055955400,18055955400,"Census Tract 9554, Greene County, Indiana",41,3421,28,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
1400000US18057110100,18057110100,"Census Tract 1101, Hamilton County, Indiana",579,9793,268,63,14,3,83,6,10,11,1,2,53,0,100,16,2,5,17,1,0,23,1,35,0,48,6,1,0,41
1400000US18057110201,18057110201,"Census Tract 1102.01, Hamilton County, Indiana",65,4298,40,0,0,1,18,0,12,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,5
1400000US18057110202,18057110202,"Census Tract 1102.02, Hamilton County, Indiana",97,5908,68,4,0,1,8,0,2,1,1,0,4,0,4,0,0,0,3,0,0,1,0,0,0,12,0,2,0,10
1400000US18057110300,18057110300,"Census Tract 1103, Hamilton County, Indiana",396,11704,275,23,16,1,32,0,9,0,4,1,13,5,23,1,1,1,11,0,1,3,0,5,0,26,5,2,0,19
1400000US18057110401,18057110401,"Census Tract 1104.01, Hamilton County, Indiana",502,3415,435,4,1,1,31,0,5,14,2,4,6,0,9,4,0,3,1,0,0,0,0,1,0,21,2,3,0,16
1400000US18057110403,18057110403,"Census Tract 1104.03, Hamilton County, Indiana",661,8519,497,23,11,11,27,0,8,6,3,2,6,2,37,1,1,1,6,1,0,12,0,15,0,55,5,10,0,40
1400000US18057110404,18057110404,"Census Tract 1104.04, Hamilton County, Indiana",104,5010,46,12,2,2,16,0,7,1,0,4,4,0,12,1,0,4,6,0,0,1,0,0,0,14,2,4,0,8
1400000US18057110505,18057110505,"Census Tract 1105.05, Hamilton County, Indiana",287,6593,163,17,0,0,59,3,14,8,0,5,29,0,18,3,1,1,3,0,2,8,0,0,0,30,7,3,0,20
1400000US18057110506,18057110506,"Census Tract 1105.06, Hamilton County, Indiana",298,8390,162,33,2,6,24,1,7,5,6,1,4,0,50,0,4,1,25,0,0,6,1,13,0,21,5,5,0,11
1400000US18057110507,18057110507,"Census Tract 1105.07, Hamilton County, Indiana",341,10528,217,32,8,5,26,2,6,7,0,0,7,4,29,1,3,3,5,2,0,1,0,14,0,24,8,5,0,11
1400000US18057110508,18057110508,"Census Tract 1105.08, Hamilton County, Indiana",312,8617,179,20,6,8,21,4,9,3,2,0,3,0,40,3,2,1,4,1,0,0,0,29,0,38,13,4,0,21
1400000US18057110509,18057110509,"Census Tract 1105.09, Hamilton County, Indiana",217,4546,154,16,0,0,26,0,17,0,0,0,9,0,15,0,0,0,9,1,0,0,0,5,0,6,1,0,0,5
1400000US18057110511,18057110511,"Census Tract 1105.11, Hamilton County, Indiana",122,5266,76,15,7,0,6,0,0,3,3,0,0,0,9,0,1,0,7,0,0,1,0,0,0,9,4,4,0,1
1400000US18057110512,18057110512,"Census Tract 1105.12, Hamilton County, Indiana",76,4758,44,9,2,3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,14,3,0,0,11
1400000US18057110600,18057110600,"Census Tract 1106, Hamilton County, Indiana",171,4048,110,10,4,19,6,3,1,2,0,0,0,0,8,0,2,0,0,1,0,3,0,2,0,14,10,3,0,1
1400000US18057110700,18057110700,"Census Tract 1107, Hamilton County, Indiana",199,3226,162,15,3,0,14,0,5,1,1,1,6,0,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,2
1400000US18057110804,18057110804,"Census Tract 1108.04, Hamilton County, Indiana",327,12026,136,51,30,0,16,1,7,0,1,5,2,0,67,3,2,6,24,0,0,12,2,18,0,27,7,8,0,12
1400000US18057110805,18057110805,"Census Tract 1108.05, Hamilton County, Indiana",163,7839,65,31,3,4,7,1,4,0,2,0,0,0,28,2,0,3,11,0,0,10,0,2,0,25,10,1,0,14
1400000US18057110806,18057110806,"Census Tract 1108.06, Hamilton County, Indiana",519,11946,290,64,3,6,54,2,10,8,8,16,10,0,59,5,0,0,18,0,0,9,2,25,0,43,10,7,2,24
1400000US18057110807,18057110807,"Census Tract 1108.07, Hamilton County, Indiana",217,5244,120,31,0,2,15,3,0,0,0,5,7,0,33,5,2,1,15,0,0,6,0,4,0,16,1,3,0,12
1400000US18057110808,18057110808,"Census Tract 1108.08, Hamilton County, Indiana",778,18015,376,106,39,28,50,2,21,1,2,8,13,3,116,7,0,4,39,3,0,20,0,43,0,63,24,8,0,31
1400000US18057110809,18057110809,"Census Tract 1108.09, Hamilton County, Indiana",259,8458,137,32,1,0,24,1,12,5,1,3,2,0,37,7,0,0,8,1,3,5,0,9,4,28,11,10,0,7
1400000US18057110810,18057110810,"Census Tract 1108.10, Hamilton County, Indiana",117,6188,60,18,3,2,2,0,1,0,1,0,0,0,20,1,1,3,5,1,0,1,3,5,0,12,2,0,0,10
1400000US18057110811,18057110811,"Census Tract 1108.11, Hamilton County, Indiana",117,3981,70,12,7,3,4,0,1,0,1,2,0,0,13,0,0,0,8,4,0,1,0,0,0,8,1,1,0,6
1400000US18057110812,18057110812,"Census Tract 1108.12, Hamilton County, Indiana",330,5706,239,20,4,1,17,0,9,3,1,3,1,0,18,1,0,0,8,0,0,4,0,0,5,31,5,2,0,24
1400000US18057110903,18057110903,"Census Tract 1109.03, Hamilton County, Indiana",297,9569,97,23,21,4,42,0,27,1,2,6,6,0,78,9,1,6,29,1,0,17,0,15,0,32,9,6,0,17
1400000US18057110904,18057110904,"Census Tract 1109.04, Hamilton County, Indiana",99,4447,40,10,12,0,5,0,2,0,0,0,3,0,17,2,0,0,4,1,0,4,0,6,0,15,5,4,0,6
1400000US18057110905,18057110905,"Census Tract 1109.05, Hamilton County, Indiana",162,2677,115,13,5,1,7,0,1,0,2,2,2,0,9,0,0,0,6,0,0,3,0,0,0,12,1,1,0,10
1400000US18057110906,18057110906,"Census Tract 1109.06, Hamilton County, Indiana",142,6192,73,10,4,3,19,1,11,0,2,3,2,0,8,2,0,0,3,3,0,0,0,0,0,25,2,8,0,15
1400000US18057110907,18057110907,"Census Tract 1109.07, Hamilton County, Indiana",79,5304,34,15,4,0,8,3,4,0,0,1,0,0,7,0,0,0,4,3,0,0,0,0,0,11,0,0,0,11
1400000US18057110908,18057110908,"Census Tract 1109.08, Hamilton County, Indiana",252,10511,97,45,9,9,22,1,8,1,4,7,1,0,44,8,0,11,21,0,0,0,0,4,0,26,11,4,0,11
1400000US18057111001,18057111001,"Census Tract 1110.01, Hamilton County, Indiana",202,10888,66,19,12,4,23,2,9,0,7,0,5,0,63,10,2,3,28,2,0,13,0,5,0,15,7,1,0,7
1400000US18057111003,18057111003,"Census Tract 1110.03, Hamilton County, Indiana",50,4445,28,9,1,0,6,0,5,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,4,1,3,0,0
1400000US18057111004,18057111004,"Census Tract 1110.04, Hamilton County, Indiana",61,2864,33,4,0,0,6,1,3,0,1,0,1,0,9,0,0,0,0,3,0,0,1,5,0,9,3,0,1,5
1400000US18057111006,18057111006,"Census Tract 1110.06, Hamilton County, Indiana",140,4102,90,5,3,0,25,3,7,6,1,4,4,0,10,0,2,0,8,0,0,0,0,0,0,7,1,0,0,6
1400000US18057111007,18057111007,"Census Tract 1110.07, Hamilton County, Indiana",197,3792,128,20,11,8,11,0,3,4,0,0,4,0,12,0,2,2,3,4,0,0,0,1,0,7,1,2,0,4
1400000US18057111008,18057111008,"Census Tract 1110.08, Hamilton County, Indiana",149,4640,77,24,6,1,10,0,7,1,1,0,1,0,13,0,4,0,4,0,0,1,0,3,1,18,9,6,0,3
1400000US18057111101,18057111101,"Census Tract 1111.01, Hamilton County, Indiana",89,3762,36,6,4,4,8,0,1,2,0,5,0,0,23,5,3,0,11,0,0,2,2,0,0,8,6,2,0,0
1400000US18057111102,18057111102,"Census Tract 1111.02, Hamilton County, Indiana",253,7928,146,21,14,6,18,0,4,0,0,4,9,1,26,2,0,0,6,0,3,10,0,5,0,22,4,6,0,12
1400000US18059410100,18059410100,"Census Tract 4101, Hancock County, Indiana",39,4194,31,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2
1400000US18059410200,18059410200,"Census Tract 4102, Hancock County, Indiana",324,10681,180,54,13,8,22,0,7,3,0,8,4,0,17,1,0,0,5,1,0,3,0,7,0,30,6,5,1,18
1400000US18059410300,18059410300,"Census Tract 4103, Hancock County, Indiana",136,10824,96,10,3,1,5,1,4,0,0,0,0,0,11,0,1,1,0,1,0,1,0,7,0,10,6,0,0,4
1400000US18059410400,18059410400,"Census Tract 4104, Hancock County, Indiana",122,6744,94,5,0,0,4,0,2,2,0,0,0,0,9,0,0,2,0,0,0,6,0,1,0,10,3,0,0,7
1400000US18059410500,18059410500,"Census Tract 4105, Hancock County, Indiana",72,2795,60,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,3
1400000US18059410600,18059410600,"Census Tract 4106, Hancock County, Indiana",80,4943,56,4,5,0,2,0,1,0,0,1,0,0,9,3,0,0,0,1,0,2,0,3,0,4,0,0,0,4
1400000US18059410700,18059410700,"Census Tract 4107, Hancock County, Indiana",90,5608,63,9,2,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,11
1400000US18059410800,18059410800,"Census Tract 4108, Hancock County, Indiana",89,8933,44,16,3,0,12,3,1,3,0,0,5,0,2,0,1,0,1,0,0,0,0,0,0,12,6,0,0,6
1400000US18059410900,18059410900,"Census Tract 4109, Hancock County, Indiana",202,8228,108,43,13,11,9,0,0,0,1,1,7,0,7,1,5,0,0,0,0,1,0,0,0,11,3,1,0,7
1400000US18059411000,18059411000,"Census Tract 4110, Hancock County, Indiana",62,5836,36,10,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,11,1,1,0,9
1400000US18061060100,18061060100,"Census Tract 601, Harrison County, Indiana",56,6161,37,9,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2
1400000US18061060200,18061060200,"Census Tract 602, Harrison County, Indiana",100,7797,57,13,7,0,2,0,1,0,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,18,1,2,0,15
1400000US18061060300,18061060300,"Census Tract 603, Harrison County, Indiana",141,4854,109,7,1,1,6,0,2,1,0,2,1,0,4,0,0,0,0,2,0,1,0,1,0,13,0,0,0,13
1400000US18061060400,18061060400,"Census Tract 604, Harrison County, Indiana",167,7322,131,3,4,1,6,0,4,1,1,0,0,0,11,0,0,0,1,2,0,6,0,2,0,11,1,1,0,9
1400000US18061060500,18061060500,"Census Tract 605, Harrison County, Indiana",44,5841,25,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3,0,10
1400000US18061060600,18061060600,"Census Tract 606, Harrison County, Indiana",73,6808,53,2,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,9
1400000US18063210102,18063210102,"Census Tract 2101.02, Hendricks County, Indiana",513,15733,257,57,9,14,77,2,6,19,4,8,38,0,59,4,4,10,8,10,0,11,0,12,0,40,6,0,3,31
1400000US18063210103,18063210103,"Census Tract 2101.03, Hendricks County, Indiana",43,3608,20,4,4,0,1,0,0,1,0,0,0,0,6,0,0,4,2,0,0,0,0,0,0,8,4,0,0,4
1400000US18063210104,18063210104,"Census Tract 2101.04, Hendricks County, Indiana",250,7700,130,27,4,13,22,0,9,1,1,0,11,0,29,4,0,0,3,2,0,19,0,1,0,25,5,1,3,16
1400000US18063210201,18063210201,"Census Tract 2102.01, Hendricks County, Indiana",143,3620,114,7,0,2,1,0,1,0,0,0,0,0,13,0,0,6,0,3,0,3,0,1,0,6,0,4,0,2
1400000US18063210202,18063210202,"Census Tract 2102.02, Hendricks County, Indiana",189,8384,139,14,7,5,10,1,1,1,0,1,6,0,3,0,0,0,1,0,0,2,0,0,0,11,1,1,0,9
1400000US18063210300,18063210300,"Census Tract 2103, Hendricks County, Indiana",76,6169,47,8,1,0,1,0,0,0,1,0,0,0,7,0,0,1,1,0,0,5,0,0,0,12,5,3,0,4
1400000US18063210400,18063210400,"Census Tract 2104, Hendricks County, Indiana",39,4881,28,6,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
1400000US18063210501,18063210501,"Census Tract 2105.01, Hendricks County, Indiana",81,6178,45,13,0,0,14,0,7,0,4,3,0,0,6,0,0,2,0,1,0,3,0,0,0,3,2,0,0,1
1400000US18063210502,18063210502,"Census Tract 2105.02, Hendricks County, Indiana",104,5804,74,8,2,3,4,1,1,0,1,0,1,0,4,2,0,0,0,0,0,0,0,2,0,9,2,2,0,5
1400000US18063210603,18063210603,"Census Tract 2106.03, Hendricks County, Indiana",185,8813,87,25,6,3,19,3,5,0,5,3,3,0,18,2,2,1,0,0,0,9,0,4,0,27,6,3,0,18
1400000US18063210604,18063210604,"Census Tract 2106.04, Hendricks County, Indiana",751,12817,434,64,17,21,101,11,20,18,0,12,38,2,75,6,0,7,16,20,0,19,0,7,0,39,13,3,0,23
1400000US18063210605,18063210605,"Census Tract 2106.05, Hendricks County, Indiana",269,9615,118,40,8,16,20,0,10,2,2,2,4,0,41,2,2,5,10,1,0,12,3,5,1,26,10,5,0,11
1400000US18063210606,18063210606,"Census Tract 2106.06, Hendricks County, Indiana",776,10415,348,61,9,26,147,11,16,44,14,1,58,3,115,3,0,2,21,3,0,73,0,13,0,70,18,1,1,50
1400000US18063210607,18063210607,"Census Tract 2106.07, Hendricks County, Indiana",219,4050,123,30,3,10,22,3,9,4,1,4,1,0,11,0,0,0,5,2,0,3,0,1,0,20,1,5,0,14
1400000US18063210608,18063210608,"Census Tract 2106.08, Hendricks County, Indiana",88,3336,56,18,1,5,3,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,2
1400000US18063210700,18063210700,"Census Tract 2107, Hendricks County, Indiana",295,10104,212,13,7,2,22,1,11,6,3,1,0,0,12,0,0,0,5,2,0,4,0,1,0,27,2,2,0,23
1400000US18063210801,18063210801,"Census Tract 2108.01, Hendricks County, Indiana",91,3148,66,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,12,6,1,0,5
1400000US18063210802,18063210802,"Census Tract 2108.02, Hendricks County, Indiana",90,4059,66,6,0,0,3,0,1,0,2,0,0,0,6,0,0,0,5,0,0,1,0,0,0,9,1,1,0,7
1400000US18063210900,18063210900,"Census Tract 2109, Hendricks County, Indiana",77,3410,47,9,0,0,5,0,0,1,0,3,1,0,6,0,0,0,1,3,0,2,0,0,0,10,3,5,0,2
1400000US18063211000,18063211000,"Census Tract 2110, Hendricks County, Indiana",68,5704,46,5,1,0,5,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,9
1400000US18063211100,18063211100,"Census Tract 2111, Hendricks County, Indiana",32,3521,22,1,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
1400000US18065975500,18065975500,"Census Tract 9755, Henry County, Indiana",164,5377,139,2,4,0,10,0,1,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9
1400000US18065975600,18065975600,"Census Tract 9756, Henry County, Indiana",49,4166,33,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,9,0,0,0,9
1400000US18065975700,18065975700,"Census Tract 9757, Henry County, Indiana",35,4652,16,4,1,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,2,0,0,8
